net,length_um
u_aes128.gen_state_sbox\[6\].sb_state.in\[4\],242.4
fifo_nonce\[0\]\[72\],242.33
_12239_,242.175
_17939_,242.1
_12277_,242.015
_07323_,241.945
_06752_,241.74
_15703_,241.72
_09723_,241.65
_06269_,241.56
net409,241.53
_06117_,241.41
_10685_,241.41
_05547_,241.39
_13759_,241.12
_16344_,241.1
_13981_,241.08
_14483_,241.05
_10631_,240.98
_17751_,240.81
u_cmd_parser.challenge_nonce\[60\],240.78
_10576_,240.6
_05545_,240.44
fifo_nonce\[0\]\[112\],240.42
_12595_,240.08
_11765_,239.86
_09329_,239.775
u_auth_fsm.nonce_hist\[4\]\[88\],239.725
u_auth_fsm.aes_plaintext\[9\],239.7
u_cmd_parser.challenge_nonce\[58\],239.6
_11394_,239.53
_13018_,239.36
_14346_,239.34
_16082_,239.21
_10617_,239.2
_14759_,239.18
_13077_,238.93
_10594_,238.88
u_auth_fsm.nonce_hist\[4\]\[79\],238.84
_03733_,238.755
_08005_,238.66
_16464_,238.57
u_auth_fsm.nonce_hist\[5\]\[87\],238.5
u_auth_fsm.aes_plaintext\[23\],238.42
u_aes128.gen_key_sbox\[2\].sb_key.in\[4\],238.13
_03777_,238.1
fifo_nonce\[0\]\[71\],238
_17848_,237.98
_12559_,237.75
_09370_,237.59
_17656_,237.36
_12591_,237.21
_14278_,237.09
_05453_,236.91
_11468_,236.9
_10170_,236.82
_09761_,236.54
u_aes128.gen_state_sbox\[10\].sb_state.in\[3\],236.28
_06126_,236.07
_08558_,235.885
_13831_,235.83
_09407_,235.73
_09781_,235.67
_07763_,235.59
_11899_,235.52
_11849_,235.265
_18489_,235.24
_07748_,234.88
_13380_,234.8
_14296_,234.64
_15845_,234.54
_11822_,234.53
_10684_,234.45
_14749_,234.44
_17180_,234.44
_06200_,234.16
_07736_,234.07
_12996_,233.9
_10713_,233.77
_10979_,233.71
u_aes128.gen_key_sbox\[0\].sb_key.in\[7\],233.63
_15035_,233.59
_10153_,233.51
_11449_,233.505
_10948_,233.5
u_auth_fsm.aes_plaintext\[65\],233.37
_09811_,233.32
_10148_,233.1
_11030_,233.085
u_auth_fsm.aes_plaintext\[8\],233.06
_17903_,232.96
_09777_,232.62
fifo_nonce\[0\]\[90\],232.52
_15834_,232.41
_14475_,232.39
_06270_,232.38
_11443_,232.36
_06637_,232.31
_17550_,232.2
_14499_,232.03
_15952_,231.58
_06278_,231.48
fifo_nonce\[0\]\[62\],231.26
_17886_,231.07
_13295_,231.06
_09156_,231.02
_10679_,230.94
_11745_,230.76
_12985_,230.61
net324,230.5
_17452_,230.42
_06463_,230.3
_11873_,230.12
_13820_,230.12
u_cmd_parser.challenge_nonce\[2\],230.1
u_aes128.gen_state_sbox\[14\].sb_state.in\[4\],230.09
_08199_,230.05
_06437_,229.99
_14466_,229.8
u_auth_fsm.aes_plaintext\[54\],229.8
_08549_,229.43
_12863_,229.32
_07808_,229.29
u_auth_fsm.aes_plaintext\[37\],229.19
_11010_,229.09
_07384_,229.02
_12298_,228.77
_05660_,228.53
_08623_,228.48
_07816_,228.42
u_auth_fsm.aes_plaintext\[21\],228.35
_11064_,228.3
_10687_,228.04
_12563_,227.94
_05426_,227.82
_11111_,227.68
fifo_nonce\[0\]\[97\],227.64
_03827_,227.58
_06383_,227.515
fifo_nonce\[0\]\[76\],227.48
_13495_,227.22
net126,227.22
_10541_,227.2
u_cmd_parser.nonce_reg\[47\],227.18
_07732_,227.1
_11545_,227.06
_17287_,227.03
_11432_,226.7
_09228_,226.68
_16406_,226.66
_12975_,226.55
_13196_,226.42
_09846_,226.34
_09031_,226.23
u_auth_fsm.aes_plaintext\[58\],225.88
_10828_,225.72
_04788_,225.66
_10250_,225.66
_07228_,225.52
_10697_,225.49
u_cmd_parser.challenge_nonce\[27\],225.44
_13810_,225.41
_04508_,225.34
_09829_,225.31
_10158_,225.3
_07802_,225.13
u_aes128.ciphertext\[81\],225.02
_03959_,224.92
_17100_,224.76
_17099_,224.48
_09326_,224.27
_08133_,223.9
_17490_,223.82
_15919_,223.65
_05572_,223.63
u_aes128.gen_state_sbox\[15\].sb_state.in\[5\],223.56
_14253_,223.4
_12577_,223.135
_10539_,223.04
u_auth_fsm.aes_plaintext\[2\],223.04
_05385_,222.93
_11816_,222.86
_14449_,222.68
_13025_,222.62
fifo_nonce\[0\]\[63\],222.38
_05781_,222.335
u_auth_fsm.aes_plaintext\[19\],222.32
fifo_nonce\[0\]\[70\],222.28
_09158_,222.115
_11363_,222.1
_14568_,222.06
_08541_,221.96
_16586_,221.96
_05365_,221.78
_09785_,221.68
_10162_,221.39
_06705_,221.33
_11350_,221.3
u_auth_fsm.aes_key\[96\],221.24
_13959_,221.2
_05655_,221.14
_08239_,221.11
net172,221.08
_08952_,220.9
_11004_,220.825
u_auth_fsm.aes_plaintext\[41\],220.82
_05630_,220.66
u_cmd_parser.challenge_nonce\[55\],220.64
u_auth_fsm.aes_plaintext\[64\],220.58
_10538_,220.39
_07333_,220.35
fifo_nonce\[0\]\[98\],220.34
_07235_,220.2
_09001_,220.14
_09351_,220.07
_13446_,219.95
_12973_,219.86
_05980_,219.725
_06508_,219.66
_12154_,219.63
_03915_,219.6
_09435_,219.2
_13016_,219.01
_11383_,218.93
_08923_,218.91
_08033_,218.89
net45,218.86
_11851_,218.82
_07781_,218.65
_08169_,218.645
_09852_,218.59
_08188_,218.55
_03722_,218.49
_12622_,218.23
_08662_,218.14
fifo_nonce\[0\]\[41\],217.98
u_auth_fsm.aes_plaintext\[36\],217.88
_11368_,217.87
_13485_,217.8
_05511_,217.58
_11041_,217.53
_14440_,217.525
_16849_,217.43
_07397_,217.32
_03667_,217.3
_13777_,216.9
_07226_,216.78
_06300_,216.7
_12152_,216.68
u_cmd_parser.challenge_nonce\[66\],216.6
_09361_,216.21
_09404_,216.1
u_aes128.ciphertext\[80\],216.09
_11389_,215.88
_18395_,215.83
u_auth_fsm.aes_plaintext\[34\],215.81
_09756_,215.8
_05399_,215.66
u_cmd_parser.challenge_nonce\[78\],215.65
_17779_,215.46
_08640_,215.26
_12967_,215.22
_10534_,215.21
_05888_,215.12
_15324_,215.05
_14165_,214.96
_06933_,214.94
_12609_,214.94
_16531_,214.92
_07465_,214.73
_16665_,214.73
_06515_,214.69
_05933_,214.34
_18251_,214.23
u_cmd_parser.challenge_nonce\[23\],214.2
_12594_,213.98
_12253_,213.71
_10187_,213.56
fifo_nonce\[0\]\[104\],213.54
_07750_,213.33
u_cmd_parser.challenge_nonce\[69\],213.27
_14849_,213.02
_08292_,212.97
_14370_,212.74
_13022_,212.31
_11382_,212.22
_05432_,212.19
_18468_,212.06
_12207_,211.78
_16312_,211.77
_14768_,211.48
_17089_,211.18
_13941_,211.06
net176,211.06
_07367_,210.91
_08179_,210.83
_13033_,210.76
u_aes128.gen_key_sbox\[1\].sb_key.in\[5\],210.76
_07018_,210.755
_05477_,210.67
u_auth_fsm.nonce_hist\[3\]\[48\],210.52
_08657_,210.47
u_aes128.gen_state_sbox\[1\].sb_state.in\[5\],210.41
_07165_,210.38
_10329_,210.37
_09357_,210.31
_10556_,210.23
net218,210.17
_14928_,210.085
_08204_,209.96
u_cmd_parser.challenge_nonce\[54\],209.96
_10145_,209.94
_11033_,209.81
_17586_,209.68
_08181_,209.63
_08704_,209.36
_05607_,209.26
_14459_,209.26
_17238_,209.25
_05709_,209.21
_11905_,209.165
u_auth_fsm.aes_key\[82\],209.1
_12081_,209.045
_10260_,208.91
_08633_,208.87
_10736_,208.84
_11877_,208.8
_07317_,208.79
_17963_,208.7
_06339_,208.65
_12998_,208.63
_12961_,208.625
_09045_,208.62
_09876_,208.62
_12581_,208.62
_09028_,208.59
_05597_,208.46
_16268_,208.46
_13019_,208.37
_12560_,208.3
_17923_,208.24
_09602_,208.215
fifo_nonce\[0\]\[92\],208.1
_13367_,208.07
net36,208.06
_12241_,208
_08581_,207.95
_06851_,207.77
_15185_,207.76
_10546_,207.59
_18446_,207.28
_15510_,207.25
_11365_,207.21
_16388_,207.18
_06367_,207.07
_17648_,206.93
_09044_,206.85
_13436_,206.82
_10657_,206.81
_08625_,206.6
_11342_,206.48
_05926_,206.34
_07504_,206.27
net251,206.25
_12203_,206.2
u_auth_fsm.aes_plaintext\[45\],206.06
_06156_,206.01
u_cmd_parser.challenge_nonce\[107\],206
_08987_,205.92
_15521_,205.84
_10127_,205.79
_17130_,205.77
_05956_,205.62
_05527_,205.55
_11749_,205.395
_18145_,205.37
_08145_,205.34
_10227_,205.24
_12644_,205.2
_08359_,205.135
_12158_,205.03
_13035_,204.905
_11026_,204.88
_14857_,204.8
_12664_,204.73
_11842_,204.66
_11868_,204.46
_08130_,204.44
_09755_,204.33
_16885_,204.13
_05779_,203.91
_13368_,203.52
_19013_,203.5
_07908_,203.47
_10719_,203.42
_12691_,203.4
net152,203.335
_05874_,203.26
_09023_,203.24
_08991_,203.235
_11020_,203.12
fifo_nonce\[0\]\[108\],203.11
_05457_,203
u_aes128.gen_state_sbox\[7\].sb_state.in\[7\],202.775
_10953_,202.76
_12982_,202.735
u_cmd_parser.challenge_nonce\[105\],202.6
_08925_,202.58
_10551_,202.545
_09850_,202.53
_12208_,202.51
_05708_,202.46
_07850_,202.41
_11370_,202.255
_10604_,202.16
_11429_,202
_10582_,201.97
_06670_,201.95
_17004_,201.95
_10244_,201.72
_05656_,201.61
_06728_,201.5
_13375_,201.5
_11377_,201.42
_17070_,201.38
_14932_,201.17
u_aes128.gen_state_sbox\[12\].sb_state.in\[3\],201.05
u_auth_fsm.aes_plaintext\[22\],201.04
_17604_,200.935
u_auth_fsm.nonce_hist\[4\]\[104\],200.82
_09916_,200.805
_13400_,200.76
_06786_,200.71
fifo_nonce\[0\]\[67\],200.69
_13411_,200.61
_05707_,200.58
_11436_,200.51
_08521_,200.44
_05408_,200.42
_06558_,200.36
_11821_,200.22
_09344_,200.12
_09340_,200.11
_12554_,200.04
_08207_,200.005
u_auth_fsm.nonce_hist\[4\]\[83\],199.92
_16959_,199.86
_07140_,199.74
_15532_,199.71
_08958_,199.7
_10167_,199.68
_14243_,199.63
_14553_,199.6
u_aes128.ciphertext\[40\],199.48
_12558_,199.41
_09450_,199.305
_13215_,199.26
_06596_,199.22
_05639_,199.2
_10140_,199.155
_08922_,199.1
_07473_,199.095
_14692_,199
_08298_,198.98
_09500_,198.905
_17579_,198.85
_16387_,198.84
_16608_,198.82
_06125_,198.72
_14937_,198.7
_09050_,198.62
_08795_,198.61
_17032_,198.6
_06313_,198.49
u_cmd_parser.challenge_nonce\[56\],198.48
_06361_,198.39
_11896_,198.31
_09814_,198.3
_12711_,198.055
u_auth_fsm.pld_idx\[2\],198.03
_07368_,197.86
_10135_,197.74
_03601_,197.6
_19653_,197.56
_13484_,197.535
_07338_,197.435
u_aes128.ciphertext\[88\],197.39
_07865_,197.305
net239,197.24
_03766_,197.22
_06934_,197.205
_06750_,197.18
_08919_,197.18
_07761_,197.1
_09020_,197.05
_11050_,197
net231,196.97
_06032_,196.86
_03882_,196.72
_11772_,196.62
u_auth_fsm.aes_plaintext\[32\],196.62
_06915_,196.49
_09750_,196.48
u_cmd_parser.challenge_nonce\[26\],196.42
_13007_,196.405
_10157_,196.35
_06456_,196.26
_09021_,196.26
_14704_,196.22
_11465_,196.16
_08672_,196.14
_06715_,196.03
_11762_,195.89
_07162_,195.88
u_cmd_parser.nonce_reg\[45\],195.82
_12314_,195.81
_06776_,195.79
_13372_,195.62
_11781_,195.61
_09774_,195.47
_13466_,195.465
_12592_,195.43
fifo_nonce\[0\]\[65\],195.42
u_auth_fsm.aes_key\[89\],195.38
_08946_,195.37
_17117_,195.36
_15336_,195.28
u_aes128.gen_key_sbox\[3\].sb_key.in\[6\],195.26
_13698_,195.18
_11652_,195.085
fifo_nonce\[0\]\[119\],195.07
u_auth_fsm.aes_plaintext\[53\],195.02
_05467_,194.91
_06561_,194.86
_13517_,194.79
_10161_,194.76
u_aes128.gen_state_sbox\[1\].sb_state.in\[3\],194.65
u_aes128.ciphertext\[56\],194.48
_13264_,194.24
_12662_,194.23
u_aes128.gen_state_sbox\[11\].sb_state.in\[7\],194.22
_03788_,194.18
_06199_,194.15
_14910_,194.12
_10945_,194.11
_12176_,194.05
fifo_nonce\[0\]\[59\],194.04
_10961_,193.85
_14915_,193.79
_10595_,193.495
_09371_,193.38
_13997_,193.36
_11614_,193.34
_17595_,193.32
_07911_,193.3
_12972_,193.3
_16982_,193.3
_09456_,193.2
u_aes128.gen_state_sbox\[7\].sb_state.in\[4\],193.09
_11407_,192.93
_13026_,192.91
_07804_,192.86
net57,192.83
_05944_,192.82
fifo_nonce\[0\]\[39\],192.76
_05657_,192.71
_07346_,192.66
u_auth_fsm.nonce_hist\[0\]\[57\],192.66
_09261_,192.5
_07799_,192.49
_08930_,192.43
u_cmd_parser.challenge_nonce\[103\],192.42
_14508_,192.24
_07361_,192.23
_07386_,192.225
_11385_,192.21
_11867_,192.02
_10643_,191.99
_06011_,191.97
u_auth_fsm.nonce_hist\[0\]\[79\],191.94
_19167_,191.92
_08540_,191.81
u_aes128.ciphertext\[15\],191.78
_17632_,191.7
_09348_,191.66
_13140_,191.54
_09382_,191.52
_17339_,191.48
_13363_,191.42
_05854_,191.41
_12264_,191.41
_13432_,191.36
_13089_,191.3
_06305_,191.285
_12173_,191.18
_07753_,191.125
_15359_,190.98
_17531_,190.94
u_aes128.gen_state_sbox\[15\].sb_state.in\[4\],190.94
_07401_,190.9
_06985_,190.75
_08688_,190.63
u_aes128.ciphertext\[45\],190.54
_09379_,190.27
_05861_,190.18
_11399_,190
_08427_,189.9
_13379_,189.84
_16486_,189.84
_10200_,189.72
_13079_,189.66
_14872_,189.66
_12053_,189.58
_05458_,189.545
_10245_,189.52
_05947_,189.465
_09790_,189.365
_09352_,189.1
_13450_,188.99
_09974_,188.94
u_auth_fsm.nonce_hist\[0\]\[113\],188.94
u_cmd_parser.rx_byte\[2\],188.86
_10996_,188.85
_11786_,188.78
_05931_,188.77
_12167_,188.755
_08212_,188.66
net175,188.59
_05573_,188.57
net215,188.48
_05171_,188.435
_10587_,188.43
_08706_,188.28
_09381_,188.25
_07991_,188.22
_11056_,188.22
_10434_,188.18
_09775_,188.17
_05161_,187.85
_11461_,187.84
_17816_,187.68
_11936_,187.66
_07624_,187.64
_10321_,187.615
_12166_,187.59
_07425_,187.57
_11965_,187.49
_05746_,187.365
_12344_,187.34
u_auth_fsm.aes_key\[84\],187.24
_10651_,187.22
_11826_,187.21
_05490_,187.2
u_cmd_parser.rx_byte\[5\],187.16
_08599_,186.93
_10130_,186.88
_07726_,186.76
u_aes128.ciphertext\[90\],186.56
_06772_,186.37
_07309_,186.35
_11356_,186.24
_10565_,186.18
_19708_,186.06
_08945_,186.02
_08552_,185.97
_14940_,185.96
_08118_,185.87
_10781_,185.74
_07555_,185.66
_08989_,185.6
_08717_,185.48
_11814_,185.4
_11431_,185.38
_07430_,185.37
_12600_,185.37
u_cmd_parser.rx_byte\[7\],185.35
_10563_,185.34
_11361_,185.19
_09172_,185.15
_13489_,185.025
_11074_,184.75
_09726_,184.74
u_cmd_parser.challenge_nonce\[102\],184.72
_06350_,184.615
_06299_,184.58
_05649_,184.44
_07330_,184.37
_08256_,184.37
_14015_,184.3
net379,184.23
_07418_,184.15
_09368_,184.15
fifo_nonce\[0\]\[78\],184.14
_07772_,184.12
_13602_,184.08
_13383_,183.95
_07757_,183.92
_06799_,183.915
_05880_,183.87
_08546_,183.83
_12255_,183.75
_16467_,183.73
net451,183.69
_08523_,183.68
_12661_,183.64
net89,183.61
_11417_,183.605
fifo_nonce\[0\]\[68\],183.56
_07961_,183.48
_12649_,183.42
_16257_,183.42
_07396_,183.39
_08176_,183.32
_08195_,183.32
u_auth_fsm.nonce_hist\[1\]\[62\],183.26
_06074_,183.21
_09845_,183.2
_12190_,183.14
u_auth_fsm.nonce_hist\[1\]\[61\],183.125
_05434_,183.08
_10578_,183.055
_09406_,183
_12747_,182.85
_13382_,182.845
_06749_,182.715
_09119_,182.62
_07725_,182.59
_11892_,182.53
_03948_,182.42
_17044_,182.42
net264,182.4
u_aes128.gen_state_sbox\[4\].sb_state.in\[7\],182.18
_12728_,182.145
_05142_,182.1
_17440_,182.04
_05744_,181.88
_06160_,181.84
_07426_,181.81
_09043_,181.8
_11817_,181.74
_06744_,181.65
_14881_,181.58
_17682_,181.56
_06591_,181.45
_08154_,181.44
_06232_,181.43
_09731_,181.38
_12519_,181.24
_05517_,181.145
_06712_,181.09
_05402_,181.085
_11774_,181.035
u_aes128.ciphertext\[61\],180.86
_08213_,180.715
_08594_,180.66
_05111_,180.64
_07356_,180.59
_07311_,180.42
_15477_,180.38
net575,180.32
_08353_,180.31
_11858_,180.31
_11001_,180.28
_12115_,180.2
_13523_,180.18
_08954_,180.12
_14159_,179.88
u_aes128.gen_key_sbox\[0\].sb_key.in\[6\],179.88
_07392_,179.81
net436,179.69
_09350_,179.67
_14591_,179.64
u_auth_fsm.nonce_hist\[1\]\[64\],179.62
_08995_,179.58
_03981_,179.46
_07308_,179.4
_18069_,179.4
u_aes128.gen_state_sbox\[5\].sb_state.in\[4\],179.4
_07793_,179.32
u_auth_fsm.nonce_hist\[0\]\[87\],179.13
_09762_,179.09
_08123_,178.92
_12565_,178.78
_05988_,178.775
_07017_,178.6
u_aes128.ciphertext\[65\],178.58
_13385_,178.575
_12160_,178.51
_03641_,178.505
_03711_,178.48
_14562_,178.4
net154,178.4
_08356_,178.32
_06193_,178.18
_08932_,178.07
_05415_,177.9
_16999_,177.86
_06282_,177.76
_07800_,177.74
_11872_,177.68
_10545_,177.67
_05868_,177.51
_08601_,177.48
_05580_,177.47
_14382_,177.47
u_aes128.gen_state_sbox\[13\].sb_state.in\[3\],177.44
_18007_,177.42
u_aes128.gen_state_sbox\[6\].sb_state.in\[5\],177.385
_06239_,177.29
u_auth_fsm.aes_plaintext\[0\],177.26
_14518_,177.17
_13553_,177.125
net33,177.08
_09418_,177.05
u_cmd_parser.challenge_nonce\[20\],176.95
_07099_,176.87
_10877_,176.85
_09012_,176.815
_12228_,176.78
_06720_,176.76
_09072_,176.75
_05514_,176.73
_08965_,176.61
_17781_,176.52
_11813_,176.505
_06075_,176.5
_17657_,176.34
_17315_,176.3
_06631_,176.29
_13028_,176.29
_11130_,176.14
_12431_,176.08
_07857_,175.98
u_cmd_parser.challenge_nonce\[73\],175.92
_16857_,175.82
_13066_,175.745
_05369_,175.73
_09347_,175.67
_10683_,175.64
_06042_,175.63
_10150_,175.62
_15996_,175.62
_16235_,175.52
_11809_,175.49
_11886_,175.48
_09764_,175.47
_09327_,175.46
_10176_,175.455
_13393_,175.36
_05849_,175.34
_05459_,175.16
_06390_,175.15
_11403_,175.15
fifo_nonce\[0\]\[101\],175.1
_16425_,175.08
fifo_nonce\[0\]\[106\],175.04
_07735_,174.82
_06403_,174.77
_05400_,174.62
_12569_,174.56
fifo_nonce\[0\]\[61\],174.56
u_aes128.gen_state_sbox\[2\].sb_state.in\[3\],174.56
_11069_,174.52
_19325_,174.48
_14866_,174.46
_11349_,174.42
_06198_,174.37
_08980_,174.33
_12333_,174.32
_09888_,174.305
_11367_,174.18
_13198_,174.18
u_aes128.ciphertext\[48\],174.02
_08941_,173.97
_15768_,173.96
_09365_,173.86
_09791_,173.81
_07731_,173.75
_10332_,173.62
_07813_,173.56
_12570_,173.55
_10815_,173.54
_08172_,173.51
_10666_,173.5
_16695_,173.475
_07412_,173.44
_09836_,173.41
_09416_,173.19
u_cmd_parser.challenge_nonce\[19\],173.12
_11952_,173.09
_13391_,173.08
_09934_,173.035
_08173_,173
_10402_,173
_06233_,172.96
_10554_,172.96
_17879_,172.96
fifo_nonce\[0\]\[73\],172.86
_13890_,172.82
_05883_,172.79
_12575_,172.78
_10258_,172.765
_13500_,172.565
_03893_,172.56
_09393_,172.56
_15001_,172.55
_13049_,172.42
fifo_nonce\[0\]\[42\],172.34
_08229_,172.28
_07362_,172.14
_16890_,172.14
_14896_,171.74
_09207_,171.68
_08301_,171.62
u_auth_fsm.nonce_hist\[0\]\[84\],171.62
_09744_,171.61
_14008_,171.6
_05772_,171.59
_11466_,171.58
_09768_,171.55
_11414_,171.5
_11391_,171.49
_05056_,171.44
_10181_,171.42
fifo_nonce\[0\]\[77\],171.38
_09363_,171.35
u_aes128.gen_state_sbox\[7\].sb_state.in\[6\],171.29
_10955_,171.2
_05023_,171.16
u_cmd_parser.challenge_nonce\[90\],171.16
_05452_,171.13
_09336_,171.08
fifo_nonce\[0\]\[45\],171.04
_08573_,171.01
_06514_,170.99
_13362_,170.97
_08566_,170.96
_16754_,170.935
_06711_,170.77
_09051_,170.665
_07747_,170.65
_08550_,170.61
_19707_,170.58
_10230_,170.575
_06162_,170.54
u_auth_fsm.aes_plaintext\[109\],170.42
_16947_,170.38
_17427_,170.34
_05778_,170.31
u_aes128.ciphertext\[64\],170.3
_05878_,170.22
_08619_,170.17
u_auth_fsm.nonce_hist\[6\]\[34\],169.94
_11524_,169.86
_16542_,169.86
_13073_,169.85
_16420_,169.82
_19716_,169.815
_13050_,169.81
net214,169.69
_12216_,169.66
u_auth_fsm.aes_plaintext\[15\],169.6
_05380_,169.59
_08727_,169.56
_01593_,169.52
_11902_,169.51
_11793_,169.48
u_auth_fsm.aes_plaintext\[10\],169.48
net530,169.48
_17732_,169.42
u_aes128.gen_state_sbox\[11\].sb_state.in\[6\],169.38
_17265_,169.36
_09804_,169.355
_08709_,169.285
_03552_,169.26
_07321_,169.23
_06553_,169.21
_13158_,169.16
u_aes128.ciphertext\[9\],169.16
_08285_,169.14
_11469_,169.1
_07767_,168.97
_12639_,168.96
_10163_,168.885
_14380_,168.88
_10096_,168.8
u_cmd_parser.challenge_nonce\[39\],168.78
_08526_,168.73
_16038_,168.67
_12705_,168.3
u_auth_fsm.nonce_hist\[1\]\[65\],168.26
_05859_,168.115
_09193_,168.02
_16710_,167.895
_07542_,167.76
_07773_,167.67
_09869_,167.66
u_auth_fsm.aes_plaintext\[111\],167.66
_12194_,167.54
_08163_,167.48
fifo_nonce\[0\]\[47\],167.36
_06804_,167.34
_12987_,167.34
_12963_,167.3
_17689_,167.28
_10705_,167.13
_08187_,167.1
_10172_,166.96
_05855_,166.95
fifo_nonce\[0\]\[122\],166.76
_16337_,166.72
_10218_,166.68
u_auth_fsm.nonce_hist\[7\]\[102\],166.51
_07744_,166.29
_06333_,166.24
_13403_,166.21
_09753_,166.19
_06286_,166.075
_09006_,166.07
_09434_,166.03
_06722_,166.02
net390,165.98
_05736_,165.82
_09798_,165.72
_14527_,165.72
_10985_,165.67
_07325_,165.595
_10151_,165.55
u_auth_fsm.aes_key\[68\],165.54
_07982_,165.52
_10548_,165.5
_05939_,165.47
_06335_,165.44
_13103_,165.37
_07060_,165.36
_16026_,165.36
_05568_,165.325
_06302_,165.3
_09742_,165.29
_12520_,165.27
_11025_,165.26
_07848_,165.23
u_cmd_parser.challenge_nonce\[112\],165.2
_11803_,164.98
net358,164.97
u_aes128.ciphertext\[58\],164.94
_06393_,164.85
u_auth_fsm.nonce_hist\[1\]\[57\],164.82
_06310_,164.62
u_aes128.gen_state_sbox\[2\].sb_state.in\[4\],164.57
u_cmd_parser.challenge_nonce\[110\],164.54
_18267_,164.52
u_auth_fsm.nonce_hist\[7\]\[34\],164.52
u_auth_fsm.aes_plaintext\[48\],164.5
_13394_,164.415
_12629_,164.345
clknet_leaf_355_clk,164.345
_10146_,164.33
net337,164.27
_05469_,164.2
_03926_,164.14
_17256_,164.13
_07925_,164.02
net262,163.99
_11472_,163.9
_11476_,163.795
_13438_,163.64
_11941_,163.61
_06562_,163.56
_08998_,163.51
_17508_,163.485
_05925_,163.42
_13443_,163.33
_05661_,163.29
_13062_,163.26
_10847_,163.12
_11371_,163.1
fifo_nonce\[0\]\[43\],162.98
_10214_,162.94
u_auth_fsm.nonce_hist\[0\]\[56\],162.885
_16349_,162.78
_10638_,162.66
_05078_,162.52
_15436_,162.51
_07805_,162.43
_12321_,162.42
_14062_,162.18
_13758_,162.14
_06982_,162.11
_09437_,162.08
u_cmd_parser.challenge_nonce\[72\],162.02
_06713_,162.01
_08574_,161.845
_09291_,161.82
_14507_,161.8
_05579_,161.79
_09143_,161.73
_09760_,161.7
u_aes128.gen_state_sbox\[10\].sb_state.in\[4\],161.62
_06761_,161.605
_10334_,161.57
_11950_,161.47
_08535_,161.295
_07340_,161.21
_14204_,161.19
_10194_,161.18
_06351_,161.06
_18946_,161.02
_06118_,160.98
_06829_,160.72
_08174_,160.675
clknet_leaf_279_clk,160.58
_09893_,160.54
_09812_,160.48
_12244_,160.48
_03655_,160.46
_09468_,160.32
_10261_,160.3
_08134_,160.28
_08122_,160.14
_08226_,160.13
net130,160.09
u_cmd_parser.challenge_nonce\[42\],160
_11411_,159.915
_09894_,159.83
u_aes128.gen_state_sbox\[14\].sb_state.in\[6\],159.73
_09102_,159.72
_11381_,159.71
u_aes128.gen_state_sbox\[4\].sb_state.in\[6\],159.66
_13047_,159.625
_12651_,159.59
_16871_,159.53
_17200_,159.5
u_aes128.gen_state_sbox\[3\].sb_state.in\[7\],159.44
fifo_nonce\[0\]\[100\],159.35
_10193_,159.27
_05531_,159.24
u_auth_fsm.aes_plaintext\[11\],159.22
u_aes128.gen_state_sbox\[13\].sb_state.in\[0\],159.18
_14394_,159.04
_12562_,158.98
_16863_,158.94
_13212_,158.9
fifo_nonce\[0\]\[103\],158.84
_06296_,158.725
fifo_nonce\[0\]\[107\],158.65
_09555_,158.44
_12457_,158.38
_07319_,158.345
u_auth_fsm.nonce_hist\[1\]\[70\],158.19
_14889_,158.04
_16870_,157.96
_05601_,157.9
_05953_,157.88
_12275_,157.88
_14054_,157.82
fifo_nonce\[0\]\[46\],157.76
_10540_,157.73
_03904_,157.7
u_cmd_parser.challenge_nonce\[65\],157.6
_10131_,157.58
_09595_,157.51
_05548_,157.42
_10315_,157.36
_07524_,157.34
u_cmd_parser.challenge_nonce\[98\],157.25
_09360_,157.16
_08963_,157.02
_07896_,156.97
_16621_,156.82
u_auth_fsm.nonce_hist\[0\]\[88\],156.76
_07429_,156.71
_06905_,156.69
_07135_,156.6
_09060_,156.57
_11990_,156.48
_06746_,156.46
u_auth_fsm.nonce_hist\[5\]\[88\],156.41
_12981_,156.34
_11825_,156.275
_08426_,156.24
_06311_,156.21
_08985_,156.21
_06674_,156.16
_12635_,156.12
net134,155.77
_17046_,155.74
_13509_,155.72
_12171_,155.69
net394,155.69
_13012_,155.67
_06724_,155.6
fifo_nonce\[0\]\[40\],155.56
net111,155.48
_07327_,155.42
_10987_,155.32
_17692_,155.32
_06400_,155.305
_05591_,155.26
_08171_,155.245
_09747_,155.21
_14168_,155.19
_05955_,155.175
clknet_leaf_119_clk,155.12
